"","taxa","myc"
"32841","Clermontia_drepanomorpha","AM"
"32842","Clermontia_lindseyana","AM"
"32843","Clermontia_kakeana","AM"
"32844","Clermontia_montis-loa","AM"
"32845","Clermontia_waimeae","AM"
"32846","Clermontia_calophylla","AM"
"32847","Clermontia_kohalae","AM"
"32848","Clermontia_hawaiiensis","AM"
"32849","Clermontia_clermontioides_subsp._clermontioides","AM"
"32850","Clermontia_parviflora","AM"
"32851","Clermontia_samuelii_subsp._samuelii","AM"
"32852","Clermontia_grandiflora_subsp._grandiflora","AM"
"32853","Clermontia_micrantha","AM"
"32854","Clermontia_pallida","AM"
"32855","Clermontia_peleana","AM"
"32856","Clermontia_singuliflora","AM"
"32857","Clermontia_tuberculata","AM"
"32858","Clermontia_arborescens_subsp._waihiae","AM"
"32859","Clermontia_oblongifolia_subsp._oblongifolia","AM"
"32860","Clermontia_persicifolia","AM"
"32861","Clermontia_fauriei","AM"
"32862","Clermontia_pyrularia","AM"
"32863","Trematolobelia_macrostachys","AM"
"32864","Cyanea_hamatiflora","AM"
"32865","Cyanea_angustifolia","AM"
"32866","Cyanea_asplenifolia","AM"
"32867","Delissea_undulata","AM"
"32868","Brighamia_insignis","AM"
"32869","Carpodetus_serratus","AM"
"32870","Carpodetus_arboreus","AM"
"32871","Cuttsia_viburnea","AM"
"32872","Roussea_simplex","AM"
"32873","Forgesia_racemosa","AM"
"32874","Valdivia_gayana","AM"
"32875","Escallonia_herrerae","AM"
"32876","Escallonia_pendula","AM"
"32877","Escallonia_millegrana","AM"
"32878","Escallonia_micrantha","AM"
"32879","Escallonia_pulverulenta","AM"
"32880","Escallonia_paniculata","AM"
"32881","Escallonia_reticulata","AM"
"32882","Escallonia_piurensis","AM"
"32883","Escallonia_resinosa","AM"
"32884","Escallonia_discolor","AM"
"32885","Escallonia_schreiteri","AM"
"32886","Escallonia_tucumanensis","AM"
"32887","Escallonia_megapotamica","AM"
"32888","Escallonia_hypoglauca","AM"
"32889","Escallonia_cordobensis","AM"
"32890","Escallonia_laevis","AM"
"32891","Escallonia_petrophila","AM"
"32892","Escallonia_farinacea","AM"
"32893","Escallonia_bifida","AM"
"32894","Escallonia_ledifolia","AM"
"32895","Escallonia_angustifolia","AM"
"32896","Escallonia_illinita","AM"
"32897","Escallonia_polifolia","AM"
"32898","Escallonia_myrtilloides","AM"
"32899","Escallonia_rubra","AM"
"32900","Escallonia_rosea","AM"
"32901","Escallonia_alpina","AM"
"32902","Escallonia_callcottiae","AM"
"32903","Escallonia_florida","AM"
"32904","Escallonia_revoluta","AM"
"32905","Escallonia_leucantha","AM"
"32906","Escallonia_myrtoidea","AM"
"32907","Escallonia_serrata","AM"
"32908","Escallonia_gayana","AM"
"32909","Escallonia_virgata","AM"
"32910","Tribeles_australis","AM"
"32911","Sambucus_racemosa_var._melanocarpa","AM"
"32912","Sambucus_callicarpa","AM"
"32913","Sambucus_racemosa_subsp._pubens","AM"
"32914","Sambucus_microbotrys","AM"
"32915","Sambucus_racemosa","AM"
"32916","Sambucus_sachalinensis","AM"
"32917","Sambucus_sibirica","AM"
"32918","Sambucus_tigranii","AM"
"32919","Sambucus_racemosa_subsp._kamtschatica","AM"
"32920","Sambucus_manshurica","AM"
"32921","Sambucus_racemosa_subsp._sieboldiana","AM"
"32922","Sambucus_buergeriana","AM"
"32923","Sambucus_williamsii","AM"
"32924","Sambucus_australis","AM"
"32925","Sambucus_cerulea","AM"
"32926","Sambucus_glauca","AM"
"32927","Sambucus_mexicana","AM"
"32928","Sambucus_peruviana","AM"
"32929","Sambucus_canadensis","AM"
"32930","Sambucus_nigra_subsp._palmensis","AM"
"32931","Sambucus_nigra_subsp._maderensis","AM"
"32932","Sambucus_maderensis","AM"
"32933","Sambucus_nigra","AM"
"32934","Sambucus_sp._1_JC-2016","AM"
"32935","Sambucus_sp._1_JA-2016","AM"
"32936","Sambucus_gaudichaudiana","AM"
"32937","Sambucus_australasica","AM"
"32938","Sambucus_ebulus_subsp._africana","AM"
"32939","Sambucus_ebulus","AM"
"32940","Sambucus_adnata","AM"
"32941","Sambucus_sp._SH-2010","AM"
"32942","Sambucus_chinensis","AM"
"32943","Sambucus_javanica","AM"
"32944","Sambucus_wightiana","AM"
"32945","Sinadoxa_corydalifolia","AM"
"32946","Viburnum_clemensae","AM"
"32947","Viburnum_burejaeticum","AM"
"32948","Viburnum_lantana","AM"
"32949","Viburnum_veitchii","AM"
"32950","Viburnum_rhytidophyllum","AM"
"32951","Viburnum_buddleifolium","AM"
"32952","Viburnum_mongolicum","AM"
"32953","Viburnum_glomeratum","AM"
"32954","Viburnum_schensianum","AM"
"32955","Viburnum_utile","AM"
"32956","Viburnum_carlesii","AM"
"32957","Viburnum_bitchiuense","AM"
"32958","Viburnum_macrocephalum","AM"
"32959","Viburnum_sp._BOP010255","AM"
"32960","Viburnum_cotinifolium","AM"
"32961","Viburnum_punctatum_var._lepidotulum","AM"
"32962","Viburnum_punctatum","AM"
"32963","Viburnum_obovatum","AM"
"32964","Viburnum_nudum","AM"
"32965","Viburnum_cassinoides","AM"
"32966","Viburnum_lentago","AM"
"32967","Viburnum_elatum","AM"
"32968","Viburnum_rufidulum","AM"
"32969","Viburnum_prunifolium","AM"
"32970","Viburnum_nervosum","AM"
"32971","Viburnum_lantanoides","AM"
"32972","Viburnum_sympodiale","AM"
"32973","Viburnum_furcatum","AM"
"32974","Viburnum_urceolatum","AM"
"32975","Viburnum_taiwanianum","AM"
"32976","Viburnum_amplificatum","AM"
"32977","Viburnum_plicatum","AM"
"32978","Viburnum_plicatum_var._tomentosum","AM"
"32979","Viburnum_colebrookeanum","AM"
"32980","Viburnum_sp._SH-2010","AM"
"32981","Viburnum_lutescens","AM"
"32982","Viburnum_brachybotryum","AM"
"32983","Viburnum_chingii","AM"
"32984","Viburnum_erubescens","AM"
"32985","Viburnum_oliganthum","AM"
"32986","Viburnum_henryi","AM"
"32987","Viburnum_subalpinum","AM"
"32988","Viburnum_sp._1_JC-2016","AM"
"32989","Viburnum_sp._1_JA-2016","AM"
"32990","Viburnum_odoratissimum","AM"
"32991","Viburnum_awabuki","AM"
"32992","Viburnum_sieboldii","AM"
"32993","Viburnum_grandiflorum","AM"
"32994","Viburnum_corymbiflorum","AM"
"32995","Viburnum_foetens","AM"
"32996","Viburnum_farreri","AM"
"32997","Viburnum_taitoense","AM"
"32998","Viburnum_suspensum","AM"
"32999","Viburnum_opulus_var._americanum","AM"
"33000","Viburnum_sp._BOP010246","AM"
"33001","Viburnum_sp._BOP010247","AM"
"33002","Viburnum_opulus_var._sargentii","AM"
"33003","Viburnum_opulus","AM"
"33004","Viburnum_edule","AM"
"33005","Viburnum_koreanum","AM"
"33006","Viburnum_kansuense","AM"
"33007","Viburnum_orientale","AM"
"33008","Viburnum_hebanthum","AM"
"33009","Viburnum_coriaceum","AM"
"33010","Viburnum_cylindricum","AM"
"33011","Viburnum_lobophyllum","AM"
"33012","Viburnum_ichangense","AM"
"33013","Viburnum_flavescens","AM"
"33014","Viburnum_brachyandrum","AM"
"33015","Viburnum_foetidum_var._rectangulatum","AM"
"33016","Viburnum_hupehense","AM"
"33017","Viburnum_foetidum_var._ceanothoides","AM"
"33018","Viburnum_foetidum","AM"
"33019","Viburnum_mullaha","AM"
"33020","Viburnum_integrifolium","AM"
"33021","Viburnum_sempervirens_var._trichophorum","AM"
"33022","Viburnum_erosum","AM"
"33023","Viburnum_cf._corylifolium_103-99A","AM"
"33024","Viburnum_setigerum","AM"
"33025","Viburnum_betulifolium","AM"
"33026","Viburnum_corylifolium","AM"
"33027","Viburnum_formosanum","AM"
"33028","Viburnum_luzonicum","AM"
"33029","Viburnum_adenophorum","AM"
"33030","Viburnum_sempervirens","AM"
"33031","Viburnum_annamensis","AM"
"33032","Viburnum_melanocarpum","AM"
"33033","Viburnum_wrightii","AM"
"33034","Viburnum_dilatatum","AM"
"33035","Viburnum_japonicum","AM"
"33036","Viburnum_brevipes","AM"
"33037","Viburnum_tashiroi","AM"
"33038","Viburnum_parvifolium","AM"
"33039","Viburnum_lancifolium","AM"
"33040","Viburnum_fordiae","AM"
"33041","Viburnum_sp._BB0639","AM"
"33042","Viburnum_sambucinum","AM"
"33043","Viburnum_inopinatum","AM"
"33044","Viburnum_ternatum","AM"
"33045","Viburnum_sp._BB0751","AM"
"33046","Viburnum_sp._BB0750","AM"
"33047","Viburnum_sp._BB0638","AM"
"33048","Viburnum_vernicosum","AM"
"33049","Viburnum_hispidulum","AM"
"33050","Viburnum_beccarii","AM"
"33051","Viburnum_erubescens_var._prattii","AM"
"33052","Viburnum_acerifolium","AM"
"33053","Viburnum_tinus_subsp._tinus","AM"
"33054","Viburnum_rigidum","AM"
"33055","Viburnum_tinus","AM"
"33056","Viburnum_treleasei","AM"
"33057","Viburnum_calvum","AM"
"33058","Viburnum_atrocyaneum","AM"
"33059","Viburnum_davidii","AM"
"33060","Viburnum_cinnamomifolium","AM"
"33061","Viburnum_propinquum","AM"
"33062","Viburnum_australe","AM"
"33063","Viburnum_ellipticum","AM"
"33064","Viburnum_bracteatum","AM"
"33065","Viburnum_rafinesquianum","AM"
"33066","Viburnum_rafinesquianum_var._affine","AM"
"33067","Viburnum_molle","AM"
"33068","Viburnum_venustum","AM"
"33069","Viburnum_villosum","AM"
"33070","Viburnum_dentatum_var._lucidum","AM"
"33071","Viburnum_dentatum_var._venosum","AM"
"33072","Viburnum_costaricanum","AM"
"33073","Viburnum_scabrellum","AM"
"33074","Viburnum_dentatum_var._dentatum","AM"
"33075","Viburnum_dentatum","AM"
"33076","Viburnum_dentatum_var._indianense","AM"
"33077","Viburnum_recognitum","AM"
"33078","Viburnum_obtusatum","AM"
"33079","Viburnum_stenocalyx","AM"
"33080","Viburnum_microphyllum","AM"
"33081","Viburnum_ciliatum","AM"
"33082","Viburnum_loeseneri","AM"
"33083","Viburnum_caudatum","AM"
"33084","Viburnum_microcarpum","AM"
"33085","Viburnum_blandum","AM"
"33086","Viburnum_discolor","AM"
"33087","Viburnum_acutifolium","AM"
"33088","Viburnum_sulcatum","AM"
"33089","Viburnum_lautum","AM"
"33090","Viburnum_jucundum","AM"
"33091","Viburnum_disjunctum","AM"
"33092","Viburnum_stellatotomentosum","AM"
"33093","Viburnum_hartwegii","AM"
"33094","Viburnum_pichinchense","AM"
"33095","Viburnum_triphyllum","AM"
"33096","Viburnum_toronis","AM"
"33097","Viburnum_ayavacense","AM"
"33098","Viburnum_jamesonii","AM"
"33099","Viburnum_hallii","AM"
"33100","Viburnum_sp._WLC-2012a","AM"
"33101","Viburnum_sp._WLC-2012b","AM"
"33102","Viburnum_divaricatum","AM"
"33103","Viburnum_antioquiense","AM"
"33104","Viburnum_glabratum","AM"
"33105","Viburnum_undulatum","AM"
"33106","Viburnum_subsessile","AM"
"33107","Viburnum_lasiophyllum","AM"
"33108","Viburnum_seemanii","AM"
"33109","Viburnum_anabaptista","AM"
"33110","Viburnum_tinoides","AM"
"33111","Diervilla_sessilifolia","AM"
"33112","Diervilla_rivularis","AM"
"33113","Diervilla_lonicera","AM"
"33114","Weigela_middendorffiana","AM"
"33115","Weigela_japonica","AM"
"33116","Weigela_decora","AM"
"33117","Weigela_coraeensis","AM"
"33118","Weigela_japonica_var._sinica","AM"
"33119","Weigela_subsessilis","AM"
"33120","Weigela_hortensis","AM"
"33121","Weigela_florida_var._venusta","AM"
"33122","Weigela_praecox","AM"
"33123","Weigela_toensis","AM"
"33124","Weigela_floribunda","AM"
"33125","Weigela_florida","AM"
"33126","Weigela_maximowiczii","AM"
"33127","Heptacodium_miconioides","AM"
"33128","Leycesteria_crocothyrsos","AM"
"33129","Leycesteria_formosa","AM"
"33130","Leycesteria_sp._1_JA-2016","AM"
"33131","Leycesteria_sp._1_JC-2016","AM"
"33132","Leycesteria_formosa_var._stenosepala","AM"
"33133","Symphoricarpos_longiflorus","AM"
"33134","Symphoricarpos_rotundifolius","AM"
"33135","Symphoricarpos_palmeri","AM"
"33136","Symphoricarpos_microphyllus","AM"
"33137","Symphoricarpos_orbiculatus","AM"
"33138","Symphoricarpos_oreophilus","AM"
"33139","Symphoricarpos_occidentalis","AM"
"33140","Symphoricarpos_albus","AM"
"33141","Symphoricarpos_hesperius","AM"
"33142","Symphoricarpos_mollis","AM"
"33143","Lonicera_gynochlamydea","AM"
"33144","Lonicera_serreana","AM"
"33145","Lonicera_myrtillus","AM"
"33146","Lonicera_myrtilloides","AM"
"33147","Lonicera_tomentella","AM"
"33148","Lonicera_rupicola","AM"
"33149","Lonicera_syringantha","AM"
"33150","Lonicera_spinosa","AM"
"33151","Lonicera_acuminata","AM"
"33152","Lonicera_miyagusukiana","AM"
"33153","Lonicera_confusa","AM"
"33154","Lonicera_henryi","AM"
"33155","Lonicera_affinis","AM"
"33156","Lonicera_hypoglauca","AM"
"33157","Lonicera_macranthoides","AM"
"33158","Lonicera_ferruginea","AM"
"33159","Lonicera_fulvotomentosa","AM"
"33160","Lonicera_japonica_var._chinensis","AM"
"33161","Lonicera_japonica","AM"
"33162","Lonicera_dasystyla","AM"
"33163","Lonicera_giraldii","AM"
"33164","Lonicera_similis","AM"
"33165","Lonicera_bournei","AM"
"33166","Lonicera_maackii","AM"
"33167","Lonicera_nervosa","AM"
"33168","Lonicera_reticulata","AM"
"33169","Lonicera_lanceolata","AM"
"33170","Lonicera_trichosantha_var._trichosantha","AM"
"33171","Lonicera_trichosantha","AM"
"33172","Lonicera_subsessilis","AM"
"33173","Lonicera_deflexicalyx","AM"
"33174","Lonicera_chrysantha","AM"
"33175","Lonicera_steveniana","AM"
"33176","Lonicera_xylosteum","AM"
"33177","Lonicera_demissa","AM"
"33178","Lonicera_koehneana","AM"
"33179","Lonicera_kurobushiensis","AM"
"33180","Lonicera_floribunda","AM"
"33181","Lonicera_cyanocarpa","AM"
"33182","Lonicera_quinquelocularis","AM"
"33183","Lonicera_heteroloba","AM"
"33184","Lonicera_insularis","AM"
"33185","Lonicera_x_bella","AM"
"33186","Lonicera_tatarica_var._morrowii","AM"
"33187","Lonicera_sovetkinae","AM"
"33188","Lonicera_tatarica_var._micrantha","AM"
"33189","Lonicera_tatarica","AM"
"33190","Lonicera_korolkowii","AM"
"33191","Lonicera_ruprechtiana","AM"
"33192","Lonicera_prostrata","AM"
"33193","Lonicera_tschonoskii","AM"
"33194","Lonicera_oblongifolia","AM"
"33195","Lonicera_orientalis","AM"
"33196","Lonicera_tatarinowii_var._leptantha","AM"
"33197","Lonicera_nigra","AM"
"33198","Lonicera_graebneri","AM"
"33199","Lonicera_modesta","AM"
"33200","Lonicera_mochidzukiana","AM"
"33201","Lonicera_caucasica","AM"
"33202","Lonicera_sp._HD-2010","AM"
"33203","Lonicera_uzenensis","AM"
"33204","Lonicera_conjugialis","AM"
"33205","Lonicera_maximowiczii","AM"
"33206","Lonicera_webbiana","AM"
"33207","Lonicera_hemsleyana","AM"
"33208","Lonicera_cerasina","AM"
"33209","Lonicera_vidalii","AM"
"33210","Lonicera_alpigena","AM"
"33211","Lonicera_ledebourii","AM"
"33212","Lonicera_involucrata","AM"
"33213","Lonicera_nitida","AM"
"33214","Lonicera_pileata","AM"
"33215","Lonicera_vesicaria","AM"
"33216","Lonicera_iberica","AM"
"33217","Lonicera_ferdinandi","AM"
"33218","Lonicera_sp._BOP010288","AM"
"33219","Lonicera_ramosissima","AM"
"33220","Lonicera_linderifolia","AM"
"33221","Lonicera_pyrenaica","AM"
"33222","Lonicera_caerulea_var._altaica","AM"
"33223","Lonicera_caerulea_var._dependens","AM"
"33224","Lonicera_boczkarnikovae","AM"
"33225","Lonicera_venulosa","AM"
"33226","Lonicera_caerulea_var._kamtschatica","AM"
"33227","Lonicera_caerulea_var._emphyllocalyx","AM"
"33228","Lonicera_caerulea_var._edulis","AM"
"33229","Lonicera_canadensis","AM"
"33230","Lonicera_caerulea","AM"
"33231","Lonicera_caerulea_var._pallasii","AM"
"33232","Lonicera_caerulea_subsp._stenantha","AM"
"33233","Lonicera_gracilipes","AM"
"33234","Lonicera_obovata","AM"
"33235","Lonicera_microphylla","AM"
"33236","Lonicera_tangutica","AM"
"33237","Lonicera_oresbia","AM"
"33238","Lonicera_inconspicua","AM"
"33239","Lonicera_altmannii","AM"
"33240","Lonicera_standishii","AM"
"33241","Lonicera_fragrantissima","AM"
"33242","Lonicera_harae","AM"
"33243","Lonicera_setifera","AM"
"33244","Lonicera_hispida","AM"
"33245","Lonicera_strophiophora","AM"
"33246","Lonicera_praeflorens","AM"
"33247","Lonicera_calcarata","AM"
"33248","Lonicera_caprifolium","AM"
"33249","Lonicera_etrusca","AM"
"33250","Lonicera_implexa","AM"
"33251","Lonicera_ciliosa","AM"
"33252","Lonicera_hispidula","AM"
"33253","Lonicera_subspicata","AM"
"33254","Lonicera_periclymenum","AM"
"33255","Lonicera_carnosifolia","AM"
"33256","Lonicera_tragophylla","AM"
"33257","Lonicera_interrupta","AM"
"33258","Lonicera_albiflora","AM"
"33259","Lonicera_x_tellmanniana","AM"
"33260","Lonicera_hirsuta","AM"
"33261","Lonicera_sempervirens","AM"
"33262","Lonicera_flava","AM"
"33263","Lonicera_arizonica","AM"
"33264","Lonicera_dioica","AM"
"33265","Lonicera_pilosa","AM"
"33266","Lonicera_x_brownii","AM"
"33267","Triosteum_perfoliatum","AM"
"33268","Triosteum_aurantiacum","AM"
"33269","Triosteum_angustifolium","AM"
"33270","Triosteum_himalayanum","AM"
"33271","Triosteum_sp._Boufford_et_al._27350","AM"
"33272","Triosteum_pinnatifidum","AM"
"33273","Triosteum_sinuatum","AM"
"33274","Patrinia_monandra","AM"
"33275","Patrinia_heterophylla","AM"
"33276","Patrinia_scabra","AM"
"33277","Patrinia_intermedia","AM"
"33278","Patrinia_scabiosifolia","AM"
"33279","Patrinia_villosa","AM"
"33280","Patrinia_gibbosa","AM"
"33281","Patrinia_rupestris","AM"
"33282","Patrinia_triloba","AM"
"33283","Patrinia_saniculifolia","AM"
"33284","Valeriana_elongata","AM"
"33285","Valeriana_celtica","AM"
"33286","Valeriana_celtica_subsp._norica","AM"
"33287","Valeriana_saxatilis","AM"
"33288","Valeriana_hardwickii","AM"
"33289","Valeriana_jatamansi","AM"
"33290","Fedia_cornucopiae","AM"
"33291","Fedia_graciliflora","AM"
"33292","Fedia_pallescens","AM"
"33293","Valerianella_microcarpa","AM"
"33294","Valerianella_rimosa","AM"
"33295","Valerianella_eriocarpa","AM"
"33296","Valerianella_carinata","AM"
"33297","Valerianella_locusta","AM"
"33298","Valerianella_dentata","AM"
"33299","Valerianella_pumila","AM"
"33300","Valerianella_coronata","AM"
"33301","Valerianella_vesicaria","AM"
"33302","Valerianella_florifera","AM"
"33303","Valerianella_stenocarpa","AM"
"33304","Valerianella_umbilicata","AM"
"33305","Valerianella_radiata","AM"
"33306","Valerianella_amarella","AM"
"33307","Valerianella_texana","AM"
"33308","Valerianella_muricata","AM"
"33309","Valerianella_discoidea","AM"
"33310","Valeriana_saxicola","AM"
"33311","Valeriana_alpestris","AM"
"33312","Valeriana_alliariifolia","AM"
"33313","Valeriana_globulariifolia","AM"
"33314","Valeriana_apula","AM"
"33315","Valeriana_supina","AM"
"33316","Valeriana_montana","AM"
"33317","Valeriana_rotundifolia","AM"
"33318","Valeriana_tripteris","AM"
"33319","Valeriana_saliunca","AM"
"33320","Valeriana_pseudofficinalis","AM"
"33321","Valeriana_cf._tripteris_Hidalgo_218","AM"
"33322","Valeriana_pyrenaica","AM"
"33323","Valeriana_flaccidissima","AM"
"33324","Valeriana_stenoptera","AM"
"33325","Valeriana_dioica","AM"
"33326","Valeriana_capensis","AM"
"33327","Valeriana_arizonica","AM"
"33328","Valeriana_acutiloba","AM"
"33329","Valeriana_occidentalis","AM"
"33330","Valeriana_californica","AM"
"33331","Valeriana_pauciflora","AM"
"33332","Valeriana_sitchensis","AM"
"33333","Valeriana_hookeri","AM"
"33334","Valeriana_sp._RP-2014","AM"
"33335","Valeriana_stolonifera","AM"
"33336","Valeriana_transjenisensis","AM"
"33337","Valeriana_sambucifolia","AM"
"33338","Valeriana_capitata","AM"
"33339","Valeriana_phu","AM"
"33340","Valeriana_asarifolia","AM"
"33341","Valeriana_tuberosa","AM"
"33342","Valeriana_kawakamii","AM"
"33343","Valeriana_trichostoma","AM"
"33344","Valeriana_minutiflora","AM"
"33345","Valeriana_lancifolia","AM"
"33346","Valeriana_fauriei","AM"
"33347","Valeriana_wallrothii","AM"
"33348","Valeriana_dioscoridis","AM"
"33349","Valeriana_officinalis_subsp._tenuifolia","AM"
"33350","Valeriana_pratensis","AM"
"33351","Valeriana_officinalis","AM"
"33352","Valeriana_sambucifolia_f._dageletiana","AM"
